0 	0
1 	0.999
2 	0.998
3 	0.997
4 	0.996
5 	0.995
6 	0.994
7 	0.993
8 	0.992
9 	0.991
10 	0.99
11 	0.989
12 	0.988
13 	0.987
14 	0.986
15 	0.985
16 	0.984
17 	0.983
18 	0.982
19 	0.981
20 	0.98
21 	0.979
22 	0.978
23 	0.977
24 	0.976
25 	0.975
26 	0.974
27 	0.973
28 	0.972
29 	0.971
30 	0.97
31 	0.969
32 	0.968
33 	0.967
34 	0.966
35 	0.965
36 	0.964
37 	0.963
38 	0.962
39 	0.961
40 	0.96
41 	0.959
42 	0.958
43 	0.957
44 	0.956
45 	0.955
46 	0.954
47 	0.953
48 	0.952
49 	0.951
50 	0.95
51 	0.949
52 	0.948
53 	0.947
54 	0.946
55 	0.945
56 	0.944
57 	0.943
58 	0.942
59 	0.941
60 	0.94
61 	0.939
62 	0.938
63 	0.937
64 	0.936
65 	0.935
66 	0.934
67 	0.933
68 	0.932
69 	0.931
70 	0.93
71 	0.929
72 	0.928
73 	0.927
74 	0.926
75 	0.925
76 	0.924
77 	0.923
78 	0.922
79 	0.921
80 	0.92
81 	0.919
82 	0.918
83 	0.917
84 	0.916
85 	0.915
86 	0.914
87 	0.913
88 	0.912
89 	0.911
90 	0.91
91 	0.909
92 	0.908
93 	0.907
94 	0.906
95 	0.905
96 	0.904
97 	0.903
98 	0.902
99 	0.901
100 	0.9
101 	0.899
102 	0.898
103 	0.897
104 	0.896
105 	0.895
106 	0.944
107 	0.943
108 	0.942
109 	0.941
110 	0.94
111 	0.939
112 	0.938
113 	0.937
114 	0.936
115 	0.935
116 	0.934
117 	0.933
118 	0.932
119 	0.931
120 	0.93
121 	0.929
122 	0.928
123 	0.927
124 	0.926
125 	0.925
126 	0.924
127 	0.923
128 	0.922
129 	0.921
130 	0.92
131 	0.919
132 	0.918
133 	0.917
134 	0.916
135 	0.915
136 	0.914
137 	0.913
138 	0.912
139 	0.911
140 	0.91
141 	0.909
142 	0.908
143 	0.907
144 	0.956
145 	0.955
146 	0.954
147 	1.003
148 	1.002
149 	1.001
150 	1
151 	0.999
152 	0.998
153 	0.997
154 	0.996
155 	0.995
156 	0.994
157 	0.993
158 	0.992
159 	0.991
160 	0.99
161 	0.989
162 	0.988
163 	0.987
164 	0.986
165 	0.985
166 	0.984
167 	0.983
168 	0.982
169 	0.981
170 	0.98
171 	0.979
172 	0.978
173 	0.977
